Series ID,FXRJY,FXRUSD,FXREUR,FXRSKW,FXRNZD,FXRCR,FXRUKPS,FXRNTD,FXRSD,FXRIR,FXRHKD,FXRMR,FXRSDR,FXRTWI,
31-Jul-1969,400.74,1.1138,,,0.9980,,0.4657,,,,,,,,
31-Aug-1969,398.14,1.1091,,,0.9980,,0.4657,,,,,,,,
30-Sep-1969,396.81,1.1094,,,0.9980,,0.4657,,,,,,,,
31-Oct-1969,399.02,1.1158,,,0.9980,,0.4657,,,,,,,,
30-Nov-1969,399.08,1.1161,,,0.9980,,0.4657,,,,,,,,
31-Dec-1969,399.88,1.1182,,,0.9980,,0.4657,,,,,,,, 
31-Jan-1970,400.30,1.1185,,,0.9980,,0.4657,,,,,,1.1200,,
28-Feb-1970,400.72,1.1209,,,0.9980,,0.4657,,,,,,1.1200,,
31-Mar-1970,400.74,1.1207,,,0.9980,,0.4657,,,,,,1.1200,,
30-Apr-1970,401.74,1.1206,,,0.9980,,0.4657,,,,,,1.1200,,
31-May-1970,401.60,1.1186,,,0.9980,,0.4657,,,,,,1.1200,100.0,
30-Jun-1970,400.20,1.1159,,,0.9980,,0.4657,,,,,,1.1200,99.6,
31-Jul-1970,399.45,1.1134,,,0.9980,,0.4657,,,,,,1.1200,99.4,
31-Aug-1970,397.61,1.1100,,,0.9980,,0.4657,,,,,,1.1200,99.1,
30-Sep-1970,397.91,1.1118,,,0.9980,,0.4657,,,,,,1.1200,99.2,
31-Oct-1970,398.05,1.1131,,,0.9980,,0.4657,,,,,,1.1200,99.2,
30-Nov-1970,398.03,1.1131,,,0.9980,,0.4657,,,,,,1.1200,99.2,
31-Dec-1970,398.54,1.1146,,,0.9980,,0.4657,,,,,,1.1200,99.3,
31-Jan-1971,402.85,1.1257,,,0.9980,,0.4657,,,,,,1.1200,100.0,
28-Feb-1971,402.41,1.1262,,,0.9980,,0.4657,,,,,,1.1200,100.0,
31-Mar-1971,402.44,1.1257,,,0.9980,,0.4657,,,,,,1.1200,100.0,
30-Apr-1971,402.58,1.1267,,,0.9980,,0.4657,,,,,,1.1200,100.0,
31-May-1971,402.31,1.1261,,,0.9980,,0.4657,,,,,,1.1200,99.8,
30-Jun-1971,402.65,1.1266,,,0.9980,,0.4657,,,,,,1.1200,99.8,
31-Jul-1971,402.51,1.1264,,,0.9980,,0.4657,,,,,,1.1200,99.7,
31-Aug-1971,389.41,1.1487,,,0.9980,,0.4657,,,,,,1.1200,99.3,
30-Sep-1971,385.63,1.1570,,,0.9980,,0.4657,,,,,,1.1200,99.8,
31-Oct-1971,382.37,1.1614,,,0.9980,,0.4657,,,,,,1.1200,99.4,
30-Nov-1971,379.11,1.1615,,,0.9980,,0.4657,,,,,,1.1200,99.3,
31-Dec-1971,374.53,1.1910,,,0.9965,,0.4664,,,,,,1.1200,99.8,
31-Jan-1972,369.07,1.1910,,,0.9965,,0.4596,,,,,,1.1200,98.8,
29-Feb-1972,361.79,1.1910,,,0.9965,,0.4570,,,,,,1.1200,98.1,
31-Mar-1972,361.51,1.1910,,,0.9965,,0.4553,,,,,,1.1200,97.8,
30-Apr-1972,362.17,1.1910,,,0.9965,,0.4561,,,,,,1.1200,97.9,
31-May-1972,362.94,1.1910,,,0.9965,,0.4558,,,,,,1.1200,97.9,
30-Jun-1972,352.37,1.1910,,,0.9965,,0.4840,,,,,,1.1200,98.5,
31-Jul-1972,358.73,1.1910,,,0.9965,,0.4862,,,,,,1.1200,98.6,
31-Aug-1972,358.30,1.1910,,,0.9965,,0.4858,,,,,,1.1200,98.5,
30-Sep-1972,358.52,1.1910,,,0.9965,,0.4917,,,,,,1.1200,98.9,
31-Oct-1972,358.47,1.1910,,,0.9965,,0.5108,,,,,,1.1200,99.8,
30-Nov-1972,358.52,1.1910,,,0.9965,,0.5060,,,,,,1.1200,99.4,
31-Dec-1972,384.50,1.2750,,,1.0668,,0.5430,,,,,,1.1743,106.5,
31-Jan-1973,384.09,1.2750,,,1.0668,,0.5360,,,,,,1.1743,105.9,
28-Feb-1973,374.79,1.4167,,,1.0674,,0.5732,,,,,,1.1743,110.7,
31-Mar-1973,376.21,1.4167,,,1.0674,,0.5706,,,,,,1.1743,110.5,
30-Apr-1973,376.06,1.4167,,,1.0674,,0.5696,,,,,,1.1743,110.5,
31-May-1973,374.90,1.4167,,,1.0674,,0.5519,,,,,,1.1743,109.1,
30-Jun-1973,375.28,1.4167,,,1.0674,,0.5480,,,,,,1.1743,107.9,
31-Jul-1973,373.60,1.4167,,,1.0479,,0.5663,,,,,,1.1743,107.9,
31-Aug-1973,375.83,1.4167,,,1.0591,,0.5764,,,,,,1.1743,108.9,
30-Sep-1973,395.03,1.4875,,,1.0063,,0.6149,,,,,,1.2331,113.9,
31-Oct-1973,396.94,1.4875,,,1.0050,,0.6111,,,,,,1.2331,113.8,
30-Nov-1973,416.49,1.4875,,,1.0303,,0.6334,,,,,,1.2331,117.3,
31-Dec-1973,416.67,1.4875,,,1.0414,,0.6417,,,,,,1.2331,118.1,
31-Jan-1974,444.03,1.4875,,,1.0662,,0.6585,,,,,,1.2331,121.3,
28-Feb-1974,426.10,1.4875,,,1.0458,,0.6456,,,,,,1.2331,119.0,
31-Mar-1974,405.87,1.4875,,,1.0140,,0.6140,,,,,,1.2331,115.5,
30-Apr-1974,415.91,1.4875,,,1.0131,,0.6110,,,,,,1.2331,116.0,
31-May-1974,417.72,1.4875,,,1.0216,,0.6216,,,,,,1.2331,117.0,
30-Jun-1974,421.99,1.4875,,,1.0231,,0.6221,,,,,,1.2331,117.3,
31-Jul-1974,442.64,1.4875,,,1.0279,,0.6252,,,,,,1.2365,118.8,
31-Aug-1974,450.55,1.4875,,,1.0448,,0.6416,,,,,,1.2557,120.5,
30-Sep-1974,388.35,1.3103,,,1.0061,,0.5624,,,,,,1.1038,105.3,
31-Oct-1974,392.89,1.3105,,,1.0048,,0.5613,,,,,,1.0966,105.3,
30-Nov-1974,394.92,1.3162,,,1.0071,,0.5666,,,,,,1.0906,105.3,
31-Dec-1974,398.56,1.3270,,,1.0087,,0.5649,,,,,,1.0838,105.3,
31-Jan-1975,398.21,1.3384,,,1.0070,,0.5629,,,,,,1.0803,105.3,
28-Feb-1975,390.57,1.3666,,,1.0097,,0.5625,,,,,,1.0843,105.3,
31-Mar-1975,393.00,1.3537,,,1.0102,,0.5614,,,,,,1.0841,105.3,
30-Apr-1975,394.30,1.3410,,,1.0104,,0.5694,,,,,,1.0802,105.3,
31-May-1975,391.26,1.3432,,,1.0164,,0.5800,,,,,,1.0773,105.3,
30-Jun-1975,392.13,1.3258,,,1.0232,,0.5965,,,,,,1.0723,105.3,
31-Jul-1975,358.76,1.2977,,,1.0229,,0.6001,,,,,,1.0896,105.3,
31-Aug-1975,381.17,1.2794,,,1.1990,,0.6061,,,,,,1.0778,105.3,
30-Sep-1975,380.49,1.2560,,,1.2009,,0.6160,,,,,,1.0788,105.3,
31-Oct-1975,383.29,1.2710,,,1.2014,,0.6128,,,,,,1.0719,105.3,
30-Nov-1975,382.13,1.2594,,,1.2047,,0.6209,,,,,,1.0755,105.3,
31-Dec-1975,383.38,1.2571,,,1.2045,,0.6210,,,,,,1.0738,105.3,
31-Jan-1976,382.27,1.2588,,,1.2025,,0.6199,,,,,,1.0771,105.3,
29-Feb-1976,380.93,1.2607,,,1.2038,,0.6225,,,,,,1.0787,105.3,
31-Mar-1976,374.28,1.2486,,,1.2205,,0.6515,,,,,,1.0798,105.3,
30-Apr-1976,370.85,1.2390,,,1.2333,,0.6736,,,,,,1.0767,105.3,
31-May-1976,368.06,1.2271,,,1.2464,,0.6980,,,,,,1.0742,105.3,
30-Jun-1976,366.97,1.2356,,,1.2451,,0.6927,,,,,,1.0781,105.3,
31-Jul-1976,364.16,1.2407,,,1.2417,,0.6952,,,,,,1.0828,105.3,
31-Aug-1976,359.81,1.2462,,,1.2438,,0.7021,,,,,,1.0829,105.3,
30-Sep-1976,355.85,1.2373,,,1.2679,,0.7409,,,,,,1.0693,105.3,
31-Oct-1976,359.98,1.2261,,,1.2955,,0.7801,,,,,,1.0618,105.3,
30-Nov-1976,299.28,1.0123,,,1.1170,,0.6122,,,,,,0.8804,86.9,
31-Dec-1976,318.08,1.0864,,,1.1436,,0.6385,,,,,,0.9351,92.2,
31-Jan-1977,313.80,1.0870,,,1.1428,,0.6333,,,,,,0.9431,92.2,
28-Feb-1977,309.15,1.0967,,,1.1474,,0.6417,,,,,,0.9487,92.5,
31-Mar-1977,306.50,1.1031,,,1.1475,,0.6410,,,,,,0.9516,92.5,
30-Apr-1977,306.03,1.1045,,,1.1472,,0.6424,,,,,,0.9503,92.5,
31-May-1977,306.06,1.1039,,,1.1481,,0.6427,,,,,,0.9503,92.5,
30-Jun-1977,298.50,1.1155,,,1.1524,,0.6482,,,,,,0.9568,92.5,
31-Jul-1977,299.49,1.1225,,,1.1512,,0.6457,,,,,,0.9582,92.5,
31-Aug-1977,295.40,1.1051,,,1.1393,,0.6342,,,,,,0.9511,91.5,
30-Sep-1977,293.33,1.1076,,,1.1406,,0.6348,,,,,,0.9519,91.5,
31-Oct-1977,281.39,1.1236,,,1.1372,,0.6320,,,,,,0.9522,90.9,
30-Nov-1977,275.18,1.1274,,,1.1328,,0.6213,,,,,,0.9527,90.0,
31-Dec-1977,273.84,1.1414,,,1.1193,,0.5965,,,,,,0.9397,89.4,
31-Jan-1978,274.93,1.1382,,,1.1128,,0.5845,,,,,,0.9367,89.2,
28-Feb-1978,271.57,1.1365,,,1.1106,,0.5858,,,,,,0.9265,88.5,
31-Mar-1978,253.65,1.1431,,,1.1179,,0.6127,,,,,,0.9243,87.5,
30-Apr-1978,252.58,1.1362,,,1.1190,,0.6206,,,,,,0.9267,87.5,
31-May-1978,251.88,1.1302,,,1.1180,,0.6212,,,,,,0.9265,87.3,
30-Jun-1978,235.46,1.1475,,,1.1133,,0.6160,,,,,,0.9258,86.2,
31-Jul-1978,222.14,1.1551,,,1.1007,,0.6002,,,,,,0.9169,84.7,
31-Aug-1978,217.79,1.1521,,,1.0955,,0.5943,,,,,,0.9066,83.7,
30-Sep-1978,218.60,1.1566,,,1.0888,,0.5856,,,,,,0.9028,83.6,
31-Oct-1978,210.11,1.1891,,,1.0800,,0.5649,,,,,,0.8816,82.2,
30-Nov-1978,224.51,1.1363,,,1.0837,,0.5826,,,,,,0.8930,83.2,
31-Dec-1978,222.83,1.1505,,,1.0787,,0.5656,,,,,,0.8831,82.7,
31-Jan-1979,228.04,1.1334,,,1.0732,,0.5677,,,,,,0.8817,82.8,
28-Feb-1979,228.09,1.1283,,,1.0688,,0.5577,,,,,,0.8752,82.4,
31-Mar-1979,233.63,1.1182,,,1.0597,,0.5427,,,,,,0.8690,82.3,
30-Apr-1979,243.55,1.1024,,,1.0568,,0.5376,,,,,,0.8662,82.8,
31-May-1979,243.84,1.1048,,,1.0608,,0.5368,,,,,,0.8707,83.1,
30-Jun-1979,242.83,1.1211,,,1.1086,,0.5158,,,,,,0.8683,83.1,
31-Jul-1979,246.13,1.1302,,,1.1063,,0.4934,,,,,,0.8690,83.3,
31-Aug-1979,248.30,1.1284,,,1.1139,,0.5008,,,,,,0.8678,83.5,
30-Sep-1979,252.17,1.1298,,,1.1227,,0.5109,,,,,,0.8574,83.5,
31-Oct-1979,261.35,1.0974,,,1.1354,,0.5287,,,,,,0.8535,83.8,
30-Nov-1979,272.22,1.0942,,,1.1221,,0.5006,,,,,,0.8365,83.6,
31-Dec-1979,265.82,1.1055,,,1.1210,,0.4957,,,,,,0.8392,83.3,
31-Jan-1980,264.46,1.1069,,642.00,1.1251,,0.4891,,,,,,0.8413,83.2,
29-Feb-1980,272.75,1.0987,,638.02,1.1290,,0.4814,,,,,,0.8427,83.5,
31-Mar-1980,270.13,1.0831,,634.80,1.1484,,0.4971,,,,,,0.8657,84.4,
30-Apr-1980,267.31,1.1145,,658.11,1.1528,,0.4915,,,,,,0.8608,84.5,
31-May-1980,256.91,1.1426,,681.22,1.1615,,0.4892,,,,,,0.8713,84.8,
30-Jun-1980,251.31,1.1576,,698.03,1.1706,,0.4917,,,,,,0.8741,85.0,
31-Jul-1980,261.13,1.1525,,706.14,1.1808,,0.4910,,,,,,0.8784,85.5,
31-Aug-1980,254.28,1.1656,,718.36,1.1873,,0.4879,,,,,,0.8862,85.8,
30-Sep-1980,248.73,1.1690,,730.63,1.1943,,0.4897,,,,,,0.8907,85.8,
31-Oct-1980,247.07,1.1726,,764.07,1.1995,,0.4797,,,,,,0.9090,86.2,
30-Nov-1980,251.25,1.1643,,767.04,1.2131,,0.4924,,2.4347,,,,0.9119,86.8,
31-Dec-1980,239.53,1.1807,,779.14,1.2270,,0.4945,,2.4590,,,,0.9257,87.1,
31-Jan-1981,239.29,1.1707,,779.33,1.2287,,0.4889,,2.4258,,,,0.9409,87.5,
28-Feb-1981,240.90,1.1566,,775.50,1.2528,,0.5182,,2.4234,,,,0.9455,88.2,
31-Mar-1981,245.95,1.1684,,786.10,1.2700,,0.5164,,2.4438,,,,0.9511,88.8,
30-Apr-1981,246.78,1.1505,,781.07,1.2800,,0.5357,,2.4365,,,,0.9599,89.5,
31-May-1981,254.80,1.1385,,778.51,1.3034,,0.5498,,2.4622,,,,0.9730,90.8,
30-Jun-1981,259.51,1.1480,,786.49,1.3465,,0.5895,,2.4465,,,,0.9978,92.9,
31-Jul-1981,271.38,1.1356,,780.04,1.3692,,0.6097,,2.4554,,,,1.0074,94.2,
31-Aug-1981,262.79,1.1508,,788.87,1.3842,,0.6190,,2.4863,,,,1.0160,94.4,
30-Sep-1981,265.80,1.1414,,782.43,1.3943,,0.6366,,2.4128,,,,0.9972,93.8,
31-Oct-1981,265.93,1.1350,,769.76,1.3926,,0.6148,,2.3824,,,,0.9859,93.0,
30-Nov-1981,248.13,1.1514,,794.35,1.3683,,0.5862,,2.3638,,,,0.9752,91.2,
31-Dec-1981,247.69,1.1279,,790.09,1.3681,,0.5905,,2.3099,,,,0.9690,90.5,
31-Jan-1982,253.93,1.0994,,778.71,1.3679,,0.5869,,2.2840,,,,0.9578,90.1,
28-Feb-1982,253.97,1.0740,,764.69,1.3647,,0.5873,,2.2640,,,,0.9531,89.2,
31-Mar-1982,259.24,1.0503,,754.43,1.3697,,0.5895,,2.2361,,,,0.9436,88.8,
30-Apr-1982,249.50,1.0608,,765.16,1.3736,,0.5923,,2.2291,,,,0.9390,88.2,
31-May-1982,255.08,1.0482,,768.44,1.3770,,0.5872,,2.1902,,,,0.9348,88.0,
30-Jun-1982,260.18,1.0223,,765.50,1.3755,,0.5870,,2.2031,,,,0.9360,88.2,
31-Jul-1982,256.07,0.9958,,738.19,1.3517,,0.5748,,2.1295,,,,0.9118,86.1,
31-Aug-1982,251.76,0.9643,,715.41,1.3284,,0.5644,,2.0863,,,,0.8903,84.1,
30-Sep-1982,255.58,0.9493,,705.23,1.3221,,0.5594,,2.0742,,,,0.8853,83.8,
31-Oct-1982,258.46,0.9367,,697.75,1.3212,,0.5566,,2.0709,,,,0.8817,83.9,
30-Nov-1982,240.04,0.9548,,711.04,1.3304,,0.5933,,2.1029,,,,0.8845,83.5,
31-Dec-1982,229.51,0.9806,,734.27,1.3387,,0.6050,,2.0656,,,,0.8889,83.4,
31-Jan-1983,230.71,0.9718,,730.31,1.3479,,0.6333,,2.0131,,,,0.8929,83.6,
28-Feb-1983,225.64,0.9606,,723.43,1.3364,,0.6290,,1.9836,,,,0.8813,82.4,
31-Mar-1983,206.99,0.8629,,658.74,1.3261,,0.5867,,1.8013,,,,0.8000,76.1,
30-Apr-1983,206.45,0.8680,,666.54,1.3161,,0.5557,,1.8241,,,,0.8025,76.2,
31-May-1983,210.34,0.8820,,680.11,1.3279,,0.5487,,1.8478,,,,0.8187,77.6,
30-Jun-1983,209.38,0.8745,,679.22,1.3353,,0.5730,,1.8621,,,,0.8186,77.7,
31-Jul-1983,212.45,0.8810,,689.91,1.3469,,0.5777,,1.8796,,,,0.8346,78.8,
31-Aug-1983,216.70,0.8785,,694.10,1.3519,,0.5870,,1.8826,,,,0.8410,79.6,
30-Sep-1983,212.43,0.8965,,707.61,1.3637,,0.6000,,1.9185,,,,0.8483,80.4,
31-Oct-1983,214.05,0.9160,,726.30,1.3829,,0.6133,,1.9578,,,,0.8647,81.7,
30-Nov-1983,213.73,0.9128,,727.41,1.3883,,0.6226,,1.9474,,,,0.8689,82.0,
31-Dec-1983,209.22,0.9020,,717.54,1.3765,1.7868,0.6205,36.34,1.9158,897,7.0167,2.1089,0.8616,81.1,
31-Jan-1984,215.48,0.9178,,733.23,1.4116,1.9033,0.6526,36.88,1.9555,913,7.1648,2.1477,0.8875,83.5,
29-Feb-1984,220.07,0.9429,,748.00,1.4156,1.9299,0.6326,37.89,2.0018,936,7.3376,2.1995,0.8899,84.2,
31-Mar-1984,210.22,0.9350,,739.49,1.4062,1.9250,0.6461,37.35,1.9521,935,7.2967,2.1444,0.8786,82.9,
30-Apr-1984,208.74,0.9201,,733.87,1.4045,1.9576,0.6568,36.46,1.9210,925,7.1906,2.1075,0.8787,82.6,
31-May-1984,208.25,0.8992,,717.83,1.3892,1.9889,0.6503,35.85,1.8935,907,7.0263,2.0798,0.8635,81.6,
30-Jun-1984,204.60,0.8613,,692.74,1.3587,1.9356,0.6378,34.18,1.8372,874,6.7341,1.9972,0.8352,79.2,
31-Jul-1984,203.68,0.8300,,673.46,1.6774,1.9352,0.6360,32.54,1.7870,852,6.5114,1.9476,0.8191,78.7,
31-Aug-1984,205.07,0.8488,,686.42,1.6993,2.0487,0.6472,33.13,1.8304,890,6.6525,1.9786,0.8346,80.1,
30-Sep-1984,204.67,0.8330,,678.31,1.7038,2.1393,0.6696,32.65,1.8022,881,6.5045,1.9742,0.8342,80.3,
31-Oct-1984,208.17,0.8487,,693.73,1.7381,2.2406,0.6984,33.34,1.8349,901,6.6394,2.0411,0.8519,82.0,
30-Nov-1984,212.02,0.8596,,705.82,1.7633,2.3960,0.7163,33.94,1.8658,917,6.7309,2.0738,0.8667,83.5,
31-Dec-1984,207.24,0.8278,,682.94,1.7343,2.3143,0.7130,32.69,1.8040,888,6.4759,2.0078,0.8419,81.3,
31-Jan-1985,207.61,0.8150,,676.94,1.7315,2.2899,0.7218,31.85,1.8007,882,6.3554,2.0310,0.8357,80.8,
28-Feb-1985,185.25,0.7138,,601.59,1.5912,2.0233,0.6563,28.07,1.6132,780,5.5691,1.8427,0.7439,72.3,
31-Mar-1985,176.94,0.7051,,599.90,1.5196,1.9883,0.5641,27.90,1.5571,777,5.4998,1.7749,0.7141,69.2,
30-Apr-1985,163.94,0.6523,,564.83,1.4384,1.8605,0.5229,26.04,1.4458,723,5.0729,1.6125,0.6605,64.2,
31-May-1985,165.64,0.6580,,573.12,1.4677,1.8712,0.5159,26.18,1.4647,735,5.1140,1.6271,0.6614,64.8,
30-Jun-1985,165.68,0.6655,,581.65,1.3850,1.9152,0.5136,26.63,1.4866,744,5.1663,1.6578,0.6668,65.0,
31-Jul-1985,172.07,0.7271,,637.16,1.3779,2.0924,0.5092,29.31,1.5897,811,5.6347,1.7876,0.7045,68.5,
31-Aug-1985,166.88,0.7034,,622.51,1.2971,2.0465,0.5034,28.45,1.5966,786,5.4893,1.7469,0.6785,66.4,
30-Sep-1985,152.97,0.7077,,631.06,1.2896,2.1005,0.5042,28.59,1.5109,793,5.4978,1.7286,0.6686,64.8,
31-Oct-1985,148.07,0.7002,,624.72,1.2125,2.2417,0.4866,28.07,1.4904,786,5.4619,1.7120,0.6532,63.4,
30-Nov-1985,138.40,0.6850,,609.24,1.2053,2.1930,0.4642,27.26,1.4352,768,5.3440,1.6598,0.6290,60.9,
31-Dec-1985,136.49,0.6809,,606.14,1.3604,2.1799,0.4732,27.13,1.4333,766,5.3185,1.6451,0.6214,60.7,
31-Jan-1986,137.84,0.7155,,635.86,1.3366,2.2907,0.5051,28.13,1.5212,806,5.5848,1.7673,0.6453,62.7,
28-Feb-1986,126.51,0.7012,,619.72,1.3451,2.2494,0.4798,27.41,1.5048,791,5.4704,1.7407,0.6042,59.8,
31-Mar-1986,128.09,0.7119,,630.10,1.3357,2.2928,0.4823,27.60,1.5486,801,5.5646,1.8285,0.6284,61.1,
30-Apr-1986,124.19,0.7391,,654.18,1.2688,2.3591,0.4780,28.48,1.6229,831,5.7602,1.9013,0.6268,61.4,
31-May-1986,123.33,0.7166,,637.27,1.2665,2.3011,0.4821,27.37,1.5989,809,5.5945,1.8893,0.6209,60.7,
30-Jun-1986,110.96,0.6772,,600.41,1.2301,2.1659,0.4414,25.79,1.4814,766,5.2889,1.7772,0.5781,56.3,
31-Jul-1986,92.24,0.5980,,529.23,1.1549,2.2148,0.3998,22.75,1.3007,676,4.6677,1.5686,0.4999,49.3,
31-Aug-1986,94.99,0.6085,,536.15,1.2513,2.2536,0.4120,22.50,1.3157,689,4.7481,1.5888,0.5032,50.3,
30-Sep-1986,96.34,0.6274,,550.23,1.2830,2.3306,0.4360,23.04,1.3612,1025,4.8953,1.6460,0.5182,51.9,
31-Oct-1986,103.80,0.6420,,560.59,1.2640,2.3896,0.4565,23.43,1.4048,1053,5.0076,1.6841,0.5339,54.0,
30-Nov-1986,105.27,0.6488,,562.12,1.2684,2.4149,0.4531,23.53,1.4259,1073,5.0522,1.6882,0.5375,54.3,
31-Dec-1986,106.37,0.6648,,572.59,1.2663,2.4745,0.4525,23.60,1.4461,1091,5.1848,1.7301,0.5448,55.0,
31-Jan-1987,100.61,0.6608,,566.11,1.2194,2.4596,0.4308,23.17,1.4059,1077,5.1262,1.6702,0.5174,52.8,
28-Feb-1987,103.28,0.6748,,576.75,1.2100,2.5117,0.4363,23.62,1.4390,1109,5.2611,1.6975,0.5338,54.1,
31-Mar-1987,102.85,0.7053,,597.32,1.2430,2.6252,0.4379,24.16,1.5050,1160,5.5006,1.7671,0.5486,55.4,
30-Apr-1987,98.41,0.7048,,587.87,1.2113,2.6233,0.4234,23.27,1.4965,1156,5.5003,1.7444,0.5421,54.5,
31-May-1987,103.07,0.7137,,587.09,1.2365,2.6565,0.4399,22.52,1.5109,1177,5.5719,1.7825,0.5534,55.8,
30-Jun-1987,105.79,0.7203,,582.65,1.2141,2.6810,0.4494,22.39,1.5285,1187,5.6248,1.8192,0.5634,56.6,
31-Jul-1987,104.24,0.6978,,563.89,1.2355,2.5973,0.4375,21.55,1.4727,1144,5.4509,1.7749,0.5515,55.3,
31-Aug-1987,101.30,0.7124,,575.41,1.1738,2.6516,0.4366,21.45,1.4989,1168,5.5614,1.7924,0.5530,55.2,
30-Sep-1987,105.54,0.7194,,579.69,1.1000,2.6777,0.4420,21.65,1.5073,1187,5.6174,1.8245,0.5626,56.2,
31-Oct-1987,93.80,0.6757,,541.51,1.1463,2.5150,0.3939,20.24,1.3971,1114,5.2738,1.6964,0.5101,51.7,
30-Nov-1987,93.52,0.7052,,561.62,1.0886,2.6248,0.3869,20.78,1.4313,1164,5.4847,1.7570,0.5207,52.3,
31-Dec-1987,88.22,0.7225,,572.44,1.0967,2.6892,0.3857,20.63,1.4446,1192,5.6113,1.7997,0.5137,52.0,
31-Jan-1988,90.76,0.7138,,557.83,1.0791,2.6568,0.4009,20.42,1.4406,1185,5.5666,1.8245,0.5209,52.5,
29-Feb-1988,92.24,0.7198,,551.58,1.0826,2.6792,0.4056,20.60,1.4472,1195,5.6139,1.8598,0.5290,53.1,
31-Mar-1988,92.04,0.7388,,552.25,1.1309,2.7499,0.3934,21.16,1.4802,1226,5.7711,1.8935,0.5350,53.8,
30-Apr-1988,94.46,0.7585,,561.75,1.1250,2.8232,0.4045,21.73,1.5185,1266,5.9311,1.9528,0.5489,55.2,
31-May-1988,100.56,0.8051,,592.39,1.1621,2.9967,0.4357,23.04,1.6255,1347,6.2906,2.0828,0.5871,58.9,
30-Jun-1988,105.17,0.7940,,580.73,1.1763,2.9553,0.4612,22.94,1.6220,1340,6.1960,2.0700,0.6059,59.8,
31-Jul-1988,106.82,0.8045,,588.41,1.2056,2.9944,0.4661,23.03,1.6394,1362,6.2835,2.1195,0.6157,61.0,
31-Aug-1988,108.83,0.8069,,582.58,1.3276,3.0034,0.4777,23.22,1.6459,1371,6.2975,2.1532,0.6241,61.8,
30-Sep-1988,105.28,0.7829,,562.91,1.2782,2.9140,0.4647,22.65,1.5971,1336,6.1137,2.0997,0.6067,60.0,
31-Oct-1988,103.41,0.8256,,581.47,1.3147,3.0730,0.4647,23.52,1.6497,1416,6.4493,2.2051,0.6172,61.1,
30-Nov-1988,106.91,0.8781,,603.69,1.3375,3.2684,0.4752,24.70,1.7060,1511,6.8562,2.3494,0.6422,63.7,
31-Dec-1988,107.71,0.8555,,585.68,1.3590,3.1843,0.4764,24.11,1.6648,1481,6.6804,2.3210,0.6382,63.2,
31-Jan-1989,114.93,0.8890,,605.05,1.4651,3.3089,0.5040,24.58,1.7175,1547,6.9339,2.4265,0.6793,66.7,
28-Feb-1989,101.52,0.7996,,538.21,1.2829,2.9762,0.4591,22.20,1.5428,1395,6.2369,2.1865,0.6020,59.6,
31-Mar-1989,108.64,0.8194,,550.55,1.3302,3.0499,0.4855,22.46,1.6052,1438,6.3803,2.2493,0.6332,62.2,
30-Apr-1989,105.09,0.7928,,528.16,1.2881,2.9509,0.4685,20.61,1.5453,1394,6.1676,2.1371,0.6112,60.0,
31-May-1989,106.80,0.7484,,498.96,1.2756,2.7856,0.4763,19.52,1.4652,1325,5.8188,2.0334,0.6048,58.8,
30-Jun-1989,108.79,0.7553,,503.94,1.3159,2.8113,0.4882,19.56,1.4842,1339,5.8876,2.0416,0.6051,59.4,
31-Jul-1989,104.12,0.7524,,502.15,1.2923,2.8005,0.4541,19.37,1.4700,1335,5.8725,2.0033,0.5873,57.8,
31-Aug-1989,110.44,0.7656,,512.34,1.2976,2.8496,0.4853,19.65,1.5048,1367,5.9782,2.0602,0.6101,60.0,
30-Sep-1989,108.23,0.7764,,520.27,1.3144,2.8898,0.4788,19.95,1.5216,1385,6.0579,2.0877,0.6110,59.8,
31-Oct-1989,111.58,0.7831,,525.93,1.3334,2.9148,0.4963,20.33,1.5331,1403,6.1154,2.1120,0.6125,60.7,
30-Nov-1989,111.78,0.7815,,525.72,1.3239,2.9088,0.4993,20.44,1.5249,1402,6.1070,2.1132,0.6067,60.4,
31-Dec-1989,113.61,0.7927,,538.01,1.3356,3.7432,0.4927,20.74,1.5018,1427,6.1908,2.1383,0.5990,61.1,
31-Jan-1990,111.10,0.7708,,529.00,1.2899,3.6398,0.4592,20.16,1.4392,1394,6.0208,2.0808,0.5807,59.4,
28-Feb-1990,112.73,0.7594,,527.02,1.2908,3.5860,0.4501,19.87,1.4189,1378,5.9298,2.0529,0.5765,59.0,
31-Mar-1990,118.79,0.7542,,528.62,1.3017,3.5614,0.4584,19.93,1.4217,1374,5.8922,2.0575,0.5809,59.8,
30-Apr-1990,119.58,0.7509,,530.89,1.3052,3.5458,0.4614,19.83,1.4094,1373,5.8518,2.0406,0.5767,59.6,
31-May-1990,116.63,0.7691,,547.83,1.3327,3.6318,0.4545,21.12,1.4232,1412,5.9842,2.0785,0.5818,60.2,
30-Jun-1990,120.41,0.7890,,565.08,1.3439,3.7257,0.4536,21.45,1.4515,1456,6.1462,2.1386,0.5967,61.6,
31-Jul-1990,116.56,0.7901,,565.00,1.3355,3.7309,0.4275,21.47,1.4311,1461,6.1343,2.1337,0.5822,60.4,
31-Aug-1990,117.83,0.8162,,583.09,1.3182,3.8542,0.4265,22.28,1.4412,1517,6.3431,2.1935,0.5898,61.4,
30-Sep-1990,114.05,0.8265,,589.29,1.3417,3.9028,0.4412,22.56,1.4568,1541,6.4153,2.2318,0.5939,61.6,
