DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,1999-Q4,473558,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2000-Q1,474256,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2000-Q2,475023,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2000-Q3,478709,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2000-Q4,482523,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2001-Q1,486636,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2001-Q2,490167,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2001-Q3,493295,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2001-Q4,496792,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2002-Q1,499520,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2002-Q2,502130,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2002-Q3,503922,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2002-Q4,505690,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2003-Q1,507427,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2003-Q2,508743,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2003-Q3,508570,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2003-Q4,508491,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2004-Q1,508182,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2004-Q2,507746,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2004-Q3,506793,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2004-Q4,506119,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2005-Q1,505502,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2005-Q2,504412,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2005-Q3,501424,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2005-Q4,498512,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2006-Q1,495792,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2006-Q2,492654,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2006-Q3,490439,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2006-Q4,488097,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2007-Q1,486033,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2007-Q2,483472,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2007-Q3,482354,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2007-Q4,481551,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2008-Q1,481151,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2008-Q2,480494,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2008-Q3,481582,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2008-Q4,482648,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2009-Q1,483584,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2009-Q2,483556,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2009-Q3,484979,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2009-Q4,486601,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2010-Q1,488209,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2010-Q2,488891,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2010-Q3,491171,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2010-Q4,493600,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2011-Q1,496292,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2011-Q2,498385,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2011-Q3,501371,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2011-Q4,504419,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2012-Q1,507591,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2012-Q2,510462,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2012-Q3,514235,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2012-Q4,518339,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2013-Q1,522422,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2013-Q2,526161,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2013-Q3,529654,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2013-Q4,533524,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2014-Q1,537978,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2014-Q2,541623,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2014-Q3,545263,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2014-Q4,548840,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2015-Q1,553186,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2015-Q2,556546,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2015-Q3,559644,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2015-Q4,562781,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2016-Q1,566521,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2016-Q2,570126,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2016-Q3,573348,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2016-Q4,576188,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2017-Q1,579619,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2017-Q2,582052,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2017-Q3,584090,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2017-Q4,585377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2018-Q1,587191,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2018-Q2,588212,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2018-Q3,590386,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2018-Q4,591882,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2019-Q1,593737,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2019-Q2,594715,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2019-Q3,596794,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2019-Q4,598169,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2020-Q1,599384,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2020-Q2,598563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2020-Q3,596830,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2020-Q4,596439,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2021-Q1,596092,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2021-Q2,596075,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2021-Q3,593256,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,1: New South Wales,Q: Quarterly,2021-Q4,592422,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1981-Q4,95075,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1982-Q1,96232,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1982-Q2,97196,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1982-Q3,97951,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1982-Q4,99125,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1983-Q1,100368,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1983-Q2,101549,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1983-Q3,102385,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1983-Q4,103751,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1984-Q1,104985,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1984-Q2,106089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1984-Q3,106964,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1984-Q4,108335,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1985-Q1,109696,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1985-Q2,110813,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1985-Q3,111702,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1985-Q4,113364,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1986-Q1,114792,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1986-Q2,116185,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1986-Q3,117158,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1986-Q4,118296,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1987-Q1,119543,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1987-Q2,120699,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1987-Q3,121764,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1987-Q4,122997,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1988-Q1,124035,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1988-Q2,125273,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1988-Q3,126317,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1988-Q4,127833,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1989-Q1,129276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1989-Q2,130598,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1989-Q3,131096,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1989-Q4,132117,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1990-Q1,133189,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1990-Q2,134239,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1990-Q3,134804,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1990-Q4,135799,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1991-Q1,136776,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1991-Q2,137714,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1991-Q3,138097,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1991-Q4,138877,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1992-Q1,139761,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1992-Q2,140314,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1992-Q3,140230,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1992-Q4,140537,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1993-Q1,141032,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1993-Q2,141317,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1993-Q3,141085,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1993-Q4,141069,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1994-Q1,141121,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1994-Q2,140890,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1994-Q3,141323,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1994-Q4,142287,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1995-Q1,143470,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1995-Q2,144390,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1995-Q3,145768,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1995-Q4,147496,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1996-Q1,149244,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1996-Q2,150933,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1996-Q3,152620,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1996-Q4,154851,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1997-Q1,157049,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1997-Q2,159084,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1997-Q3,160727,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1997-Q4,162793,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1998-Q1,164929,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1998-Q2,166751,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1998-Q3,168500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1998-Q4,170568,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1999-Q1,172751,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1999-Q2,174559,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1999-Q3,175480,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,1999-Q4,176755,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2000-Q1,178191,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2000-Q2,179483,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2000-Q3,179980,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2000-Q4,180977,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2001-Q1,182107,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2001-Q2,182872,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2001-Q3,182866,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2001-Q4,183399,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2002-Q1,184189,PSNS: Persons,,
